,movie_title,movie_id,tags
3110,Insidious: Chapter 2,tt2226417,fantasi horror thriller barricad a door inject in leg polic detect supernatur taser linshay barbarahershey leighwhannel jameswan
3111,Saw II,tt0432348,horror mysteri death detect nerv ga serial killer trap emmanuellevaugi tonynappo shawneesmith darrenlynnbousman
3112,10 Cloverfield Lane,tt1179933,drama horror mysteri sci-fi thriller alien bunker car crash kidnap minim cast bradleycoop johngallagherjr. sumaleemontano dantrachtenberg
3113,Jackass: The Movie,tt0322802,comedi documentari allig golf japan panda stunt bammargera steve-o chrispontiu jefftremain
3114,Lights Out,tt4786282,horror base on short film refer to aveng sevenfold refer to slayer switch light on and off two word titl billyburk amiahmil gabrielbateman davidf.sandberg
3115,Paranormal Activity 3,tt1778304,horror anim object imaginari friend refer to macgyv whisper woman wear onli a man' shirt johannabraddi spraguegrayden christophernicholassmith henryjoost
3116,Ouija,tt1204977,fantasi horror death of girlfriend funer ghost ouija spirit linshay shelleyhennig darenkagasoff stileswhit
3117,A Nightmare on Elm Street 3: Dream Warriors,tt0093629,action fantasi horror thriller dream freddi krueger killer nightmar springwood ohio johnsaxon heatherlangenkamp jenniferrubin chuckrussel
3118,Instructions Not Included,tt2378281,comedi drama father daughter relationship eugenioderbez jessicalindsey hugostiglitz eugenioderbez
3119,Paranormal Activity 4,tt2109184,horror boy in a bathtub demon laptop comput pull underwat walk in the dark mattshiv brendoneggertsen alishabo henryjoost
3120,The Robe,tt0046247,drama histori box offic hit crucifixion nightmar palestin robe richardburton jeansimmon victormatur henrykost
3121,Freddy's Dead: The Final Nightmare,tt0101917,comedi fantasi horror thriller dark comedi dream freddi krueger nightmar serial murder johnnydepp tomarnold yaphetkotto racheltalalay
3122,Monster,tt0340855,biographi crime drama thriller beach femal crimin hooker lesbian prostitut charlizetheron brucedern pruitttaylorvinc pattyjenkin
3123,Paranormal Activity: The Marked Ones,tt2473682,fantasi horror thriller apart blood demon possess neighbor pentagram richardcabr gloriasandov mollyephraim christopherlandon
3124,Dallas Buyers Club,tt0790636,biographi drama drug fda gay commun hiv homophobia matthewmcconaughey jennifergarn deniso'har jean-marcvallé
3125,The Lazarus Effect,tt2918436,horror sci-fi thriller electrocut experi hell serum univers oliviawild markduplass donaldglov davidgelb
3126,Memento,tt0209144,mysteri thriller flashback memori murder short term memori telephon callumrenni thomaslennon jorjafox christophernolan
3127,Oculus,tt2388715,horror mysteri home offic mirror releas from a mental hospit trauma video camera jameslafferti rorycochran garrettryan mikeflanagan
3128,Clerks II,tt0424345,comedi fast food fast food restaur new jersey quick stop restaur ethansuple jasonmew briano'halloran kevinsmith
3129,Billy Elliot,tt0249462,drama music audit ballet box miner miner strike juliewalt garylewi jamiedraven stephendaldri
3130,The Way Way Back,tt1727388,comedi drama awkward boy shi kid summer vacat water park stevecarel liamjam jimrash natfaxon
3131,House Party 2,tt0102065,comedi drama music romanc colleg misogyni money new friend parti williamschallert tishacampbell-martin helenmartin georgejackson
3132,Doug's 1st Movie,tt0187819,anim comedi famili danc friend monster refer to batman valentin frankwelk constanceshulman aliceplayten mauricejoyc
3133,The Apostle,tt0118632,drama church louisiana minist preacher texa johnbeasley toddallen junecartercash robertduval
3134,Our Idiot Brother,tt1637706,comedi drama art model farmer jail nude model three sister zooeydeschanel adamscott stevecoogan jesseperetz
3135,The Players Club,tt0119905,comedi drama catfight dominatrix rape spank stripper berniemac monicacalhoun chrystalewilson icecub
3136,"As Above, So Below",tt2870612,horror mysteri thriller archeologist catacomb found footag pari franc philosopher' stone benfeldman edwinhodg perditaweek johnerickdowdl
3137,Addicted,tt2205401,drama thriller adulteri attract lust obsess temptat boriskodjo cameronmil sharonl billewoodruff
3138,Eve's Bayou,tt0119080,drama doctor louisiana secret titl direct by femal witchcraft jurneesmollett-bel lynnwhitfield diahanncarrol kasilemmon
3139,Still Alice,tt3316960,drama alzheimer' diseas bechdel test pass linguist professor new york citi refer to angel in america the play kristenstewart hunterparrish sethgilliam richardglatz
3140,Friday the 13th Part VIII: Jason Takes Manhattan,tt0097388,adventur horror cult film friday the thirteenth hockey mask jason voorhe murder spree kanehodd petermarkrichman scottreev robhedden
3141,My Big Fat Greek Wedding,tt0259446,comedi famili romanc baptism greek greek restaur prejudic travel agenc niavardalo louismandylor lainiekazan joelzwick
3142,Spring Breakers,tt2101441,crime drama kiss a dead bodi repeat dialogu sex in pool spring break twin jamesfranco heathermorri rachelkorin harmonykorin
3143,Halloween: The Curse of Michael Myers,tt0113253,horror thriller halloween michael myer nuditi return charact with differ actor slasher flick donaldpleas kimdarbi mitchellryan joechappel
3144,Y Tu Mamá También,tt0245574,adventur comedi drama romanc beach clean a swim pool male male kiss mexico on the road maribelverdú danielgiménezcacho maríaaura alfonsocuarón
3145,Shaun of the Dead,tt0365748,comedi horror british horror pub record collect zombi zombi apocalyps peterserafinowicz dylanmoran rafespal edgarwright
3146,The Haunting of Molly Hartley,tt1045655,drama horror thriller 18th birthday birthday commun center resurrect teenag jessicalownd randywayn haleybennett mickeyliddel
3147,Lone Star,tt0116905,drama mysteri father son relationship interraci relationship neo western sheriff texa matthewmcconaughey cliftonjam miriamcolon johnsayl
3148,Halloween 4: The Return of Michael Myers,tt0095271,horror thriller halloween michael myer murder niec octob donaldpleas kathleenkinmont elliecornel dwighth.littl
3149,April Fool's Day,tt0090655,horror mysteri april fool' day island mansion psycho secret thomasf.wilson deborahforeman claytonrohn fredwalton
3150,Diner,tt0083833,comedi drama baltimor colt diner marriag salesman wed steveguttenberg danielstern ellenbarkin barrylevinson
3151,Lone Wolf McQuade,tt0085862,action crime drama thriller western drug martial art texa texa ranger weapon davidcarradin williamsanderson robertbeltran stevecarv
3152,Apollo 18,tt1772240,horror mysteri sci-fi thriller cosmonaut footprint found footag moon secret mission warrenchristi ryanrobbin andrewairli gonzalolópez-gallego
3153,Sunshine Cleaning,tt0862846,comedi drama busi crime scene cleanup privat school school sister sister relationship cliftoncollinsjr. marylynnrajskub pauldooley christinejeff
3154,No Escape,tt1781922,action thriller asia fiction countri hotel rebellion revolut sterlingjerin clairegear sahajakboonthanakit johnerickdowdl
3155,Not Easily Broken,tt0795438,drama romanc african american protagonist base on novel titl spoken by charact eddiecibrian jeniferlewi woodharri billduk
3156,Digimon: The Movie,tt0259974,action adventur anim famili sci-fi base on video game box offic hit comput digimon internet larajillmil colleeno'shaughnessey monamarshal mamoruhosoda
3157,Saved!,tt0332375,comedi drama christian jewish pastor school virgin macaulayculkin patrickfugit evaamurrimartino briandannelli
3158,The Barbarian Invasions,tt0338135,comedi crime drama mysteri romanc cancer die friend money socialist marie-joséecroz stéphanerousseau marinahand denysarcand
3159,The Forsaken,tt0245120,horror thriller flash breast hitchhik vampir vampir hunter viru brendanfehr kerrsmith izabellamiko j.s.cardon
3160,UHF,tt0098546,comedi drama gambl imagin televis televis station tv show frandresch geddewatanab michaelrichard jaylevey
3161,Slums of Beverly Hills,tt0120831,comedi drama flatul menstrual blood nomad nurs school titl direct by femal natashalyonn kevincorrigan jessicawalt tamarajenkin
3162,Made,tt0227005,comedi crime drama thriller friendship loudmouth money launder new york citi stripper jonfavreau faizonlov jonathansilverman jonfavreau
3163,Moon,tt1182345,drama mysteri sci-fi comput contract earth moon solitud kevinspacey mattberri benedictwong duncanjon
3164,The Sweet Hereafter,tt0120255,drama anger bu child lawyer school brucegreenwood sarahpolley simonbak atomegoyan
3165,Of Gods and Men,tt1588337,drama cathol church commun monasteri monk terrorist lambertwilson michaellonsdal olivierrabourdin xavierbeauvoi
3166,Bottle Shock,tt0914797,comedi drama airport california flat tire overal wine alanrickman freddyrodríguez gregcollin randallmil
3167,Heavenly Creatures,tt0110005,biographi crime drama romanc thriller fantasi life friend friendship love teenag crush katewinslet jedbrophi lizmullan peterjackson
3168,90 Minutes in Heaven,tt4337690,drama heaven hospit pray pronounc dead recoveri haydenchristensen bobbybatson cynthiabarrett michaelpolish
3169,Everything Must Go,tt1531663,comedi drama alcohol beer bicycl new neighbor yard sale willferrel scotttakeda stephenroot danrush
3170,Zero Effect,tt0120906,comedi crime drama mysteri thriller blackmail client privat detect privat investig tycoon kimdicken ryano'n angelafeatherston jakekasdan
3171,The Machinist,tt0361862,drama thriller alien conscienc insomnia paranoia urban gothic christianbal jenniferjasonleigh rege.cathey bradanderson
3172,Light Sleeper,tt0102307,crime drama bare breast drug existenti new york citi redempt danadelani janeadam davidclennon paulschrad
3173,Kill the Messenger,tt1216491,biographi crime drama mysteri thriller base on true stori cia cocain journalist smear campaign jeremyrenn pazvega robertpralgo michaelcuesta
3174,Rabbit Hole,tt0935075,drama car comic book comic book artist iphon memori diannewiest jontenney tammyblanchard johncameronmitchel
3175,Party Monster,tt0320244,biographi crime drama thriller drug dealer drug gay homosexu parti macaulayculkin miakirshn marilynmanson fentonbailey
3176,Green Room,tt4062536,crime horror music thriller murder neo nazi punk band skinhead suspens aliashawkat markwebb joecol jeremysaulni
3177,Bottle Rocket,tt0115734,comedi crime drama caper escapad motel robberi texa andrewwilson darrylcox lumicavazo wesanderson
3178,Albino Alligator,tt0115495,crime drama thriller bar box offic flop hostag new orlean louisiana polic viggomortensen joemantegna fayedunaway kevinspacey
3179,"Lovely, Still",tt1150947,drama romanc christma fabl old man adamscott ellenburstyn martinlandau nicholasfackl
3180,Desert Blue,tt0126261,drama cola desert ice cream cone teenag girl vomit ethansuple johnheard saragilbert morganj.freeman
3181,The Visit,tt3567288,horror thriller farm handheld camera impostor rap rock paper scissor oceanjam patchdarragh oliviadejong m.nightshyamalan
3182,Redacted,tt0937237,crime thriller war blood splatter iraq murder rape soldier mikefigueroa danielstewartsherman kelo'neil briandepalma
3183,Fascination,tt0305632,mysteri romanc thriller death love marriag secret suspicion adamgarcia jacquelinebisset aliceevan klausmenzel
3184,I Served the King of England,tt0284363,comedi drama romanc war hotel leg lingeri waiter wealth juliajentsch ivanbarnev milanlasica jirímenzel
3185,Sling Blade,tt0117666,drama friend mental institut murder repair shop small town robertduval dwightyoakam j.t.walsh billybobthornton
3186,Hostel,tt0450278,horror bratislava hostel sadist horror tortur travel jayhernandez takashimiik rickhoffman eliroth
3187,Tristram Shandy: A Cock and Bull Story,tt0423409,comedi drama actor play himself battl boot peni womb stevecoogan shirleyhenderson dylanmoran michaelwinterbottom
3188,Take Shelter,tt1675192,drama thriller ambigu end firefli mysteri event schizophrenia storm katymixon sheawhigham robertlongstreet jeffnichol
3189,Lady in White,tt0095484,fantasi horror mysteri thriller 1960 boy ghost murder small town alexrocco lukashaa katherinehelmond franklaloggia
3190,The Texas Chainsaw Massacre 2,tt0092076,comedi horror chainsaw chainsaw murder human monster music score compos by director obscen finger gestur billjohnson louperryman jimsiedow tobehoop
3191,Only God Forgives,tt1602613,crime drama brutal cop drug dealer punish thai box vengeanc ryangosl kristinscottthoma yayayingrhathaphongam nicolaswindingrefn
3192,The Names of Love,tt1646974,comedi drama romanc activist promiscu daughter promiscu woman sex in a bed voyeur saraforesti jacquesgamblin zinedinesoualem michelleclerc
3193,Savage Grace,tt0379976,drama incest male nuditi older man younger woman relationship orgasm son murder mother eddieredmayn elenaanaya stephendillan tomkalin
3194,Police Academy,tt0087928,comedi misfit polic polic academi polic cadet polic offic steveguttenberg bubbasmith michaelwinslow hughwilson
3195,Four Weddings and a Funeral,tt0109831,comedi drama romanc 1990 chick flick funer gay relationship wed kristinscottthoma jamesfleet simoncallow mikenewel
3196,25th Hour,tt0307901,drama bar dream drug deal nightclub widow philipseymourhoffman rosariodawson aaronstanford spikele
3197,Bound,tt0115736,crime drama romanc thriller gangster lesbian mafia money neo noir christophermeloni kevinmichaelrichardson peterspello lanawachowski
3198,Requiem for a Dream,tt0180093,drama addict diet pill drug addict fast motion scene heroin ellenburstyn markmargoli louiselass darrenaronofski
